Employee_ID,Attrition_rate
EID_18228,0.18393391153919025
EID_11670,0.225559729035961
EID_24257,0.16948859351377343
EID_7024,0.17913862033044547
EID_10382,0.20331209766093794
EID_20210,0.19157526302718064
EID_10294,0.15766671410444477
EID_19941,0.1955207946500579
EID_25572,0.18673763312643898
EID_7758,0.17863918560300895
EID_22718,0.17469624288426033
EID_1078,0.17837064904523126
EID_8227,0.19317477239720027
EID_1702,0.19095228371828776
EID_3532,0.18224049722625169
EID_22452,0.17546965716265628
EID_3019,0.1861804148060756
EID_22264,0.20888959489634706
EID_9866,0.18219250442160384
EID_3520,0.16587542184288162
EID_21098,0.2035539685172253
EID_1186,0.17695398942818763
EID_12355,0.1740044044439214
EID_11020,0.18872855197424465
EID_19193,0.1591014485761567
EID_17787,0.17981299723194022
EID_13719,0.1996174290159134
EID_24449,0.20214718748965566
EID_12957,0.1778807545343647
EID_24794,0.18406526354486163
EID_2866,0.20337827864408753
EID_10563,0.19688976488542653
EID_22492,0.20224071389730336
EID_4106,0.20850660919898745
EID_6648,0.20889772559752673
EID_7209,0.18050739447391384
EID_9692,0.17919073529416496
EID_22763,0.19285826970736752
EID_12622,0.1818690862077783
EID_9831,0.1845307463530328
EID_5731,0.15266206712766828
EID_1114,0.16602793003555016
EID_25017,0.21492697766114044
EID_22956,0.1866038585822305
EID_5549,0.17931041585235774
EID_12022,0.19075711370605164
EID_8034,0.16995850407365432
EID_20644,0.17391376471505116
EID_20125,0.1761800757797447
EID_21957,0.18516613639859514
EID_8870,0.1631928487900004
EID_2305,0.1968064339526906
EID_3977,0.16916092409130556
EID_14845,0.18218601266183299
EID_6629,0.18032339195986558
EID_14577,0.16989848802196816
EID_24509,0.17628974974643696
EID_1530,0.18272207216075276
EID_21524,0.23860800390942194
EID_6647,0.16255110075047374
EID_19730,0.1897843497395003
EID_4424,0.18508945464607196
EID_7964,0.1649552861851189
EID_6289,0.2015344069396866
EID_2899,0.1710331330997732
EID_2827,0.18704667528337582
EID_8801,0.18897610312599367
EID_20454,0.19975761051765295
EID_18988,0.19804341112214685
EID_8405,0.2078669642943255
EID_14497,0.1817768532064743
EID_11769,0.2030778393626954
EID_21353,0.1971841011889217
EID_2221,0.18678774749058613
EID_13218,0.17890212201937805
EID_4576,0.1956797543775436
EID_17470,0.20026836767999312
EID_14817,0.20886897876422839
EID_21845,0.21458980778560433
EID_21987,0.18190802499105696
EID_1168,0.18060847103720545
EID_14315,0.19640737442553624
EID_5043,0.19258050624012346
EID_1967,0.19411351371660757
EID_22274,0.17182492773024471
EID_11091,0.1686062775675875
EID_18421,0.19447786529742794
EID_8316,0.17459104789978908
EID_13308,0.23664102403401666
EID_19481,0.18063744814713678
EID_17732,0.20123448796996735
EID_4504,0.18390466831970653
EID_2539,0.2243733649440085
EID_19529,0.17999068838533272
EID_2279,0.18558942101364684
EID_14508,0.1951055779769313
EID_12241,0.19405759650405363
EID_11530,0.17306938002593852
EID_20147,0.15822297124384188
EID_6154,0.21498157047499866
EID_3523,0.18092788180667985
EID_20453,0.2123386749995243
EID_11929,0.19580119792414874
EID_12840,0.18900072777667976
EID_22320,0.19231302263471317
EID_25383,0.1979096929562718
EID_10731,0.20849404735274735
EID_1017,0.17193017023925428
EID_1819,0.20772755096461992
EID_22849,0.2054412744263281
EID_12290,0.19958676275383658
EID_24238,0.19427571985355863
EID_3105,0.18816123877867097
EID_14242,0.1911472069950959
EID_16569,0.1987452560762839
EID_8094,0.19268458467740524
EID_7824,0.18406394167371154
EID_8978,0.16853938306026683
EID_25314,0.1896900633343246
EID_17810,0.19312240699289696
EID_14856,0.1547329593764719
EID_22144,0.19457502063342502
EID_23603,0.16936503295541683
EID_7211,0.18259407034026676
EID_19340,0.21954545142198711
EID_1501,0.18233065033985296
EID_22111,0.17058054441942871
EID_16147,0.18846089654361609
EID_16746,0.1835173642049719
EID_20777,0.20008133298574815
EID_12999,0.1879299598880254
EID_21663,0.1715039145194328
EID_11862,0.1917771302725806
EID_17683,0.2015672314302117
EID_19819,0.18934545649059087
EID_21562,0.21401281390345173
EID_24390,0.18103935394605508
EID_14444,0.20059572776597645
EID_3261,0.17876979204123689
EID_7752,0.16400462271641902
EID_3033,0.20060347736280248
EID_22433,0.1633762746655395
EID_23727,0.16958372947908273
EID_24107,0.17337042331180674
EID_22537,0.20296085741046677
EID_13645,0.2075906129688473
EID_16021,0.17146691928956936
EID_19800,0.20540735636507546
EID_1944,0.19931309309075074
EID_15868,0.17608311376182262
EID_22188,0.18971473450343856
EID_13833,0.19775706537850468
EID_15028,0.2046096456783728
EID_24861,0.18854188462017407
EID_13033,0.2215588986836904
EID_23673,0.17459818413612183
EID_13265,0.15768751796424163
EID_23411,0.20406648815899286
EID_3761,0.1603943421743952
EID_7299,0.18649590580164666
EID_2379,0.18524448486856016
EID_18863,0.20161377590993235
EID_12115,0.1761255071056661
EID_23879,0.1959432907090135
EID_16586,0.2006051379365158
EID_19003,0.19009251020733964
EID_11107,0.20981367894164482
EID_15416,0.18002503676214743
EID_19214,0.17746437852571695
EID_5135,0.19467142642296997
EID_22464,0.21719397386404404
EID_22759,0.20246322626262991
EID_17833,0.20257273820900834
EID_17627,0.18404810011232986
EID_25730,0.19212589451485707
EID_2377,0.19109117628088357
EID_18085,0.17859790156714472
EID_14096,0.20192478111330803
EID_8384,0.200904328858439
EID_17105,0.17675736133449094
EID_9929,0.2024826046406123
EID_13267,0.19273129691269386
EID_12954,0.18518446991947324
EID_4464,0.17693000008145898
EID_11464,0.18732289038120142
EID_19308,0.1611757584628034
EID_17530,0.1689237948980291
EID_6981,0.18098070999033644
EID_19951,0.17275341154737323
EID_1100,0.2072067005376963
EID_25145,0.20368317655858492
EID_15614,0.19818407145750827
EID_2961,0.19938421994751054
EID_1742,0.18005846250054192
EID_2843,0.18294607668205276
EID_9549,0.18551508960160867
EID_12832,0.18482431078112938
EID_17914,0.21942489647192143
EID_22832,0.17363980824375758
EID_5755,0.17005405148881225
EID_1141,0.18894653447844267
EID_18954,0.18539170111602576
EID_10824,0.17927572694178373
EID_24478,0.16703385284390515
EID_14916,0.17460884363030882
EID_4434,0.16704877870268342
EID_23650,0.19913041227782036
EID_16556,0.17037629369202678
EID_24656,0.18129567691971515
EID_25965,0.17374144804275826
EID_9279,0.1893918946333475
EID_13802,0.18783823711596848
EID_2748,0.2013138616396677
EID_17346,0.19084644925948258
EID_1171,0.16105124591278475
EID_1552,0.17759852624869887
EID_20674,0.17074806808004828
EID_2475,0.1938241070408252
EID_16714,0.15887076086927066
EID_7857,0.19153669914995142
EID_3294,0.1909643921716021
EID_2280,0.1709954432975942
EID_10203,0.17420410062216318
EID_22162,0.19487550532319098
EID_10438,0.18764998173461078
EID_12898,0.19248775778704974
EID_4358,0.1619184632046501
EID_6179,0.16542028807889408
EID_2538,0.16446136599090178
EID_13110,0.17783413896098677
EID_24585,0.20542636723322294
EID_1006,0.19339696136482498
EID_11632,0.20406061779826667
EID_21011,0.1768077287303782
EID_16869,0.2038828328226474
EID_20564,0.16861196240718856
EID_12996,0.1908194704004773
EID_1503,0.17905890515323264
EID_23053,0.1940364649223404
EID_22049,0.18477487269116177
EID_4346,0.22873042813362243
EID_1887,0.19188764933929303
EID_16849,0.20025787806138728
EID_10071,0.18991935446800656
EID_11265,0.191508553291041
EID_12611,0.18722593133564502
EID_25542,0.16671479255463184
EID_11582,0.20897979011612178
EID_19550,0.18408000710827843
EID_5351,0.18727501976505734
EID_3305,0.18596386830313238
EID_18846,0.19686753170791538
EID_24764,0.1743241749010216
EID_2191,0.19271745001365548
EID_6314,0.17954520083202763
EID_23248,0.17274444338296124
EID_4570,0.19981148944117744
EID_16415,0.15489603162785082
EID_11002,0.1985087850477183
EID_20498,0.19076785411760566
EID_7846,0.2027327005844105
EID_24121,0.17262425751676946
EID_7536,0.18848008224968316
EID_2015,0.20855428979681379
EID_7934,0.20431955704644567
EID_20903,0.19601113803740622
EID_17535,0.19562115016385706
EID_19760,0.17505508317028262
EID_9550,0.18760594293276145
EID_4261,0.17566864610765875
EID_19753,0.19321026852260847
EID_13542,0.17424667009637307
EID_24283,0.17174635077148925
EID_7552,0.20169924375197068
EID_11577,0.19224366083071653
EID_3228,0.17318414910144964
EID_17468,0.19351738047144917
EID_15815,0.18645636762816553
EID_2093,0.1707619921965795
EID_21356,0.18437105886029304
EID_12357,0.19301363919435022
EID_18495,0.18428735088030512
EID_5098,0.1811912601134532
EID_12691,0.18153066994470146
EID_13240,0.20530257717399658
EID_19312,0.1978787806846286
EID_23914,0.19518842349708254
EID_23175,0.18874043026051435
EID_15413,0.20576746719453465
EID_4785,0.20053538857256203
EID_25933,0.1822258250145764
EID_22705,0.2129491423971871
EID_19350,0.16490136291007051
EID_5369,0.19467889831145524
EID_20410,0.18603368854643287
EID_12557,0.1955444521371984
EID_17678,0.16680759297646286
EID_1342,0.18606757324729117
EID_12230,0.21556133401711564
EID_1311,0.17425392849657295
EID_5860,0.21575812506985537
EID_4259,0.18565147308163366
EID_10209,0.19864890661829515
EID_2300,0.18608957339861787
EID_17408,0.18504384578845234
EID_1883,0.16563531486586813
EID_1053,0.19807411572651434
EID_23610,0.18417281610035652
EID_17585,0.1746467413657804
EID_20845,0.19255156440491306
EID_15683,0.19183994167967733
EID_11976,0.20347395293005133
EID_12031,0.1730989058201281
EID_1711,0.19018322481861716
EID_6239,0.21151633821182947
EID_25541,0.19422069984402457
EID_9308,0.17524801040304339
EID_18168,0.18273970154201014
EID_11934,0.20345256380483345
EID_23472,0.21044194508912684
EID_13731,0.16108655674750028
EID_16069,0.17855043506714996
EID_18276,0.16744790243965024
EID_6141,0.19557732453076426
EID_12061,0.1957842657582265
EID_9450,0.19231997763223097
EID_21730,0.17500644812091615
EID_19506,0.17613495939719925
EID_13552,0.1850321147809012
EID_9945,0.1797287604644935
EID_1924,0.19665325789340238
EID_18453,0.1741732799071004
EID_20225,0.2275875742178065
EID_18673,0.2046672126862652
EID_11420,0.2062243949845569
EID_16631,0.1958131369435614
EID_21237,0.18960950365135754
EID_5015,0.18124646638063968
EID_20179,0.20097831869365013
EID_12073,0.20462492938638743
EID_21147,0.15257756834886937
EID_6714,0.183905423886201
EID_10645,0.19345749796526812
EID_18298,0.2018761864576344
EID_2640,0.18086969402252406
EID_2318,0.19622280675121118
EID_25226,0.20141460352933183
EID_24099,0.18414877780092487
EID_20938,0.2330656682792449
EID_8377,0.20112971081408093
EID_7023,0.19660263630947572
EID_11385,0.2025281184081551
EID_15016,0.175968140596222
EID_25794,0.19656618661451808
EID_11494,0.2117653671849984
EID_2425,0.18272598762376457
EID_9847,0.20673188495771866
EID_3570,0.16501251049603793
EID_13573,0.19298547896134177
EID_13780,0.16289241154560075
EID_2949,0.18161794135708886
EID_19834,0.18902874642882772
EID_11384,0.20986241502748437
EID_23154,0.20344727640155924
EID_9337,0.20114141033124988
EID_3653,0.1786619871824392
EID_4850,0.20389041025689658
EID_16283,0.19013438728125365
EID_5107,0.15920104868208318
EID_25156,0.20501748041680368
EID_17223,0.18816865115191195
EID_14695,0.17528992129807797
EID_11374,0.19328677504070924
EID_13672,0.180488237567349
EID_6782,0.21392798078092923
EID_25074,0.20008240550648826
EID_21087,0.19148931926656976
EID_13017,0.20257664108110796
EID_9947,0.2223713732227781
EID_21221,0.18034365719108836
EID_21639,0.17337254512672406
EID_20333,0.18465176438726105
EID_2970,0.18637976884696683
EID_7624,0.18891969794622987
EID_15741,0.1810597599732231
EID_1312,0.18052384066064608
EID_19575,0.17421796228287412
EID_21047,0.19901928322333573
EID_11969,0.19981669417994596
EID_19145,0.17855323533179668
EID_9871,0.1706406985825233
EID_18852,0.17860184852147276
EID_22326,0.19818064950778747
EID_7259,0.18017928490069857
EID_21920,0.21277875923194967
EID_1436,0.19240030212784764
EID_8261,0.18793410409348432
EID_23228,0.20509711869873726
EID_5560,0.16320438441399077
EID_22357,0.20002014358891274
EID_4816,0.17913564677437654
EID_10000,0.19822586015241916
EID_21908,0.160680344967983
EID_14887,0.17553571041899896
EID_12497,0.17963975557061984
EID_17976,0.1879724485400306
EID_17356,0.1642380056769256
EID_9785,0.1716646149121236
EID_16224,0.18409073146346988
EID_6020,0.1799668940359237
EID_20716,0.19479008881904414
EID_11351,0.20675577625577812
EID_20899,0.19956526944176067
EID_9718,0.18008448926987064
EID_9479,0.19138019660635408
EID_25048,0.19126901251103134
EID_23370,0.17087468309718057
EID_13877,0.19743233038921204
EID_12256,0.2012148877133071
EID_1903,0.16562233347460742
EID_8830,0.16327856849519973
EID_22060,0.17747484978595096
EID_11996,0.17882039801091787
EID_21061,0.1802716736477632
EID_22604,0.19108824875539443
EID_18463,0.1839834724660666
EID_11375,0.19660928425972446
EID_2685,0.20330387540890626
EID_16010,0.19742734394175188
EID_19288,0.21017212059365953
EID_9283,0.22407128942890164
EID_11122,0.17032332256333138
EID_6638,0.1868725034036821
EID_25516,0.20338179143602686
EID_3864,0.21117804954249508
EID_9746,0.16788642858417524
EID_8407,0.17683695741907213
EID_25463,0.19775729311991985
EID_23098,0.17073290398857244
EID_22512,0.1914440492160705
EID_14671,0.18161230635967285
EID_18482,0.19359482321851562
EID_8151,0.20004277256775982
EID_16624,0.21600629570276086
EID_1983,0.18344200868929872
EID_18445,0.19569569442778534
EID_11891,0.20110314579264743
EID_2010,0.19054859789549228
EID_4592,0.21130783324083757
EID_17412,0.19048366386960602
EID_24883,0.1702244532118985
EID_15661,0.1669508582766277
EID_11757,0.19073003892984364
EID_2627,0.16862332002531477
EID_13243,0.18259822205553922
EID_10917,0.17721250619173146
EID_4360,0.19619065727436202
EID_13536,0.1979264885679929
EID_10695,0.20529740890524117
EID_5746,0.18063898886905405
EID_1178,0.1876118936749469
EID_15290,0.2103788557432027
EID_3540,0.16726951989736416
EID_14684,0.20289512911503826
EID_7914,0.19376542992003776
EID_23733,0.1990935290691982
EID_5907,0.23240333723834106
EID_5142,0.1920967904351153
EID_7686,0.20341609056430843
EID_12078,0.19777004331158676
EID_4880,0.17810792439225398
EID_1527,0.19387105565096618
EID_15919,0.2072196088097863
EID_1260,0.1670255584937873
EID_22377,0.18179970665476086
EID_7876,0.17844400222065748
EID_1213,0.16430587464755186
EID_4161,0.18620223895366184
EID_3214,0.17634259157399823
EID_17651,0.17653686164735338
EID_8005,0.1581490923043415
EID_12852,0.2082705067785252
EID_21465,0.20877354493917433
EID_7371,0.20035899197200957
EID_25687,0.1726741235973629
EID_17222,0.17115482046795982
EID_1994,0.18506017372664463
EID_22384,0.20316661986420192
EID_6344,0.18851184759173856
EID_18801,0.20991314644294723
EID_13688,0.21914642536630413
EID_13779,0.20702780333882143
EID_24969,0.17212664708399017
EID_15311,0.22879604018892719
EID_9095,0.2173566553100641
EID_11675,0.2039394233822801
EID_14870,0.2085636045548369
EID_1575,0.17245950624602657
EID_7440,0.1731178574157749
EID_24259,0.19452879109845156
EID_19501,0.2480996597506162
EID_23743,0.1625003329194249
EID_13287,0.1863913460716652
EID_2226,0.1593840142625268
EID_22439,0.18643673921868176
EID_16078,0.2202595616241475
EID_18895,0.17633425595529473
EID_19860,0.19373917257760698
EID_24564,0.19501974044413517
EID_21747,0.17242738468889507
EID_4659,0.19011270838384786
EID_24149,0.20189851291950556
EID_13300,0.1811771324227217
EID_16950,0.19102374650443765
EID_23778,0.20467874053822432
EID_14691,0.20030800065369103
EID_10789,0.1787156005752012
EID_5525,0.1885598484512715
EID_19424,0.19243346089632674
EID_6171,0.18496164851357988
EID_19569,0.19555901543610898
EID_4602,0.1848482977485022
EID_17919,0.2046451220258686
EID_4286,0.17521551795372914
EID_1973,0.20305726242815458
EID_25715,0.17055343977182635
EID_23385,0.20573443210132036
EID_13681,0.19406216806491627
EID_25410,0.20176821242456777
EID_18267,0.21127030550836334
EID_15252,0.18114232103578332
EID_23214,0.20962135575971164
EID_18551,0.2264272104410031
EID_2401,0.18560195264526835
EID_7609,0.20365773060018055
EID_21291,0.20232668407034726
EID_10126,0.19710699296778367
EID_19714,0.1708272741144694
EID_4911,0.189160481299246
EID_12505,0.23036322886273097
EID_10377,0.2054633429800814
EID_3407,0.20147677603810432
EID_3386,0.18558605093789382
EID_7623,0.18917914091778099
EID_19517,0.18607675994035877
EID_21782,0.2082557005601613
EID_12361,0.17649754668444306
EID_21171,0.184060749569528
EID_17836,0.20132278957309424
EID_20286,0.20120556960890623
EID_25798,0.17899538923683855
EID_15699,0.17385011939369754
EID_17006,0.19016283087887365
EID_22476,0.17431690933986588
EID_9406,0.18058400946666053
EID_13559,0.17204497611058234
EID_1340,0.16503495434199533
EID_17848,0.16900674331148668
EID_20358,0.20073290431481705
EID_14265,0.19205722094666366
EID_9820,0.1894978019257717
EID_13755,0.1692870488654965
EID_13293,0.18168317482291996
EID_25837,0.18687261832073332
EID_20466,0.1874205086481352
EID_11032,0.19585546746617377
EID_2399,0.1829049602508921
EID_23917,0.2024892547744258
EID_17011,0.21293226850982172
EID_8967,0.15946602575827007
EID_24468,0.20740695177916801
EID_8435,0.1845560580731388
EID_17953,0.19754287064166265
EID_7140,0.19243695031068508
EID_24404,0.18974792893386283
EID_14380,0.21833087962027098
EID_1232,0.17919336961361576
EID_1573,0.16923499823086297
EID_3684,0.2089814302020132
EID_15824,0.18352826506467734
EID_9212,0.18844401324644866
EID_21121,0.17790247420489447
EID_6346,0.16615011403809798
EID_9525,0.1895182599776406
EID_9726,0.19127903280216296
EID_2526,0.18750748058029532
EID_4228,0.15702882167160448
EID_14595,0.20016267377509012
EID_15856,0.24111609175433568
EID_6768,0.1845200345944964
EID_23953,0.20083992898709058
EID_19059,0.18765464314475178
EID_5268,0.1765862044648182
EID_7619,0.1689359735184196
EID_23028,0.1916546030325338
EID_22104,0.20884738712751283
EID_10318,0.18783499636814216
EID_25369,0.1688252289366775
EID_16633,0.16933009709412405
EID_15848,0.20006694076169407
EID_2240,0.23127835250093287
EID_1059,0.17170973764452524
EID_9315,0.17362738426960778
EID_15388,0.1834105049887237
EID_9984,0.17414397098488799
EID_4296,0.2079304931773711
EID_10927,0.16982907048482976
EID_25054,0.17886853502656663
EID_1884,0.19971124388381511
EID_21960,0.18137993967616162
EID_5572,0.1789922015489881
EID_16872,0.1822833929485791
EID_24525,0.2035632401861307
EID_14237,0.18561016662420837
EID_7114,0.18864231515128238
EID_7448,0.20212043856840112
EID_17668,0.18833411454946147
EID_7674,0.20645834810146502
EID_5884,0.1918538193648004
EID_13942,0.16062660826519537
EID_13098,0.19976880608570347
EID_7695,0.2008473467156916
EID_5350,0.18925008004398514
EID_22853,0.1753545871957355
EID_2385,0.22159454085778374
EID_18006,0.20532628990999502
EID_12875,0.19703254840144568
EID_5478,0.1780694360779771
EID_18690,0.16955014225608966
EID_12545,0.20736034338515386
EID_13888,0.1907110053685407
EID_9732,0.21241777981304732
EID_18001,0.19620322252168
EID_17479,0.17395583973845996
EID_23757,0.19485392213057084
EID_1303,0.22017265181603662
EID_5375,0.15726856555677204
EID_5869,0.1714030805445581
EID_8825,0.20655465411879415
EID_22567,0.17057756015891823
EID_16273,0.18109585691156127
EID_20618,0.19415232675172034
EID_3608,0.19523344172116386
EID_8806,0.2013580623701643
EID_23170,0.1800837214652662
EID_12243,0.20859775456393703
EID_20089,0.1993574132278667
EID_16852,0.17034930962926764
EID_18312,0.1897883659261641
EID_14010,0.19694049755832754
EID_14705,0.21017682429068407
EID_20956,0.1856795675147025
EID_18794,0.16887812574340366
EID_1629,0.19470991424065198
EID_25483,0.20063314337853833
EID_4542,0.195018961652492
EID_10076,0.19985453048687774
EID_9469,0.1722925294741554
EID_25284,0.21673826902028626
EID_11972,0.18989316059013395
EID_1798,0.17442602039667487
EID_21903,0.20809473599346995
EID_20031,0.18073301707947453
EID_20365,0.18338833821976464
EID_9210,0.18248275771254086
EID_19750,0.21008607222527143
EID_4006,0.17297716042229994
EID_24922,0.18430958657452
EID_4760,0.17878040062398648
EID_11035,0.18109308701699034
EID_21008,0.19260725669304257
EID_23731,0.1530988136454876
EID_21788,0.18323770757842295
EID_5428,0.1615777876813389
EID_14023,0.20243230173736104
EID_2937,0.1823219230389842
EID_16931,0.1814679409200327
EID_18299,0.19179900296659125
EID_6660,0.19909909170391038
EID_23187,0.21697457952867305
EID_14868,0.1930073335459358
EID_23247,0.1693118577538102
EID_15971,0.17898852943395782
EID_7852,0.18952752291765285
EID_7017,0.1926925636638408
EID_7494,0.1555722723994708
EID_18706,0.18558168897913974
EID_22784,0.20308088258252488
EID_10756,0.20003386569205128
EID_6854,0.19052502305164132
EID_12554,0.2025748152693455
EID_1162,0.16979671416167486
EID_19581,0.17900259857019096
EID_2169,0.18130307042670923
EID_25149,0.17356984854727553
EID_22575,0.18422338023000906
EID_2265,0.17462112331603974
EID_19668,0.18284225307741675
EID_19245,0.19020203642078337
EID_8194,0.16934549774160856
EID_8081,0.22518535223209069
EID_8670,0.17610957479651002
EID_7992,0.18612741423005064
EID_6596,0.21314928916305342
EID_3699,0.201555192994486
EID_9698,0.20685409456392356
EID_1847,0.18833690908519662
EID_16179,0.18480837447875642
EID_23663,0.18696149660302086
EID_24287,0.2033222467621839
EID_3527,0.1796475778464227
EID_18652,0.19407650508185814
EID_24110,0.19409834306527207
EID_21419,0.20783841572293515
EID_12865,0.18909196973206244
EID_9237,0.21640191933287634
EID_20408,0.1729090972892804
EID_22934,0.21585532776229355
EID_6492,0.18936947150226413
EID_20285,0.2151566479727599
EID_1286,0.17364475005388358
EID_12542,0.18013563116348263
EID_5523,0.18197940793805456
EID_1979,0.18784615040632457
EID_23146,0.19286081979145975
EID_4773,0.1678092960485158
EID_8785,0.18341701085143114
EID_4463,0.18693079677587965
EID_24028,0.16765666440598037
EID_20920,0.19961401489079322
EID_21392,0.21601393117666334
EID_4079,0.17124062774290505
EID_5173,0.170262780031051
EID_22915,0.17668111475886916
EID_18347,0.18937564955065478
EID_7984,0.16550418961474878
EID_25148,0.2179822950573208
EID_4350,0.18851585025702744
EID_6909,0.18587305893025452
EID_10582,0.19366041942180423
EID_6248,0.18653372482981334
EID_10035,0.19256197604497372
EID_24603,0.21288292926983554
EID_1794,0.17295952314364116
EID_9407,0.1919454671691867
EID_2114,0.18324331757209944
EID_21125,0.19636613876879516
EID_15046,0.20625958447204717
EID_8058,0.1996398695632824
EID_1961,0.1570930861453601
EID_23324,0.17823753045557
EID_21521,0.2305962273825236
EID_11043,0.19759628066291057
EID_6461,0.19260516539715555
EID_10398,0.19107597023125522
EID_20635,0.1785405504540496
EID_22940,0.1978899843460339
EID_8582,0.16596991173940134
EID_12770,0.19814135303376157
EID_15982,0.1958650320790135
EID_19692,0.19855858599943044
EID_18304,0.20789448624161466
EID_13603,0.19247195878749424
EID_6145,0.19721202653342063
EID_16587,0.18209556133404292
EID_16835,0.23231433815812474
EID_8399,0.17256534983786942
EID_7012,0.1905670801163667
EID_20575,0.17095787433489307
EID_20747,0.17203700259894095
EID_3907,0.2105318226703028
EID_22626,0.22959163317462106
EID_4442,0.18852841699741896
EID_18034,0.18967945347121828
EID_16055,0.20148350365753642
EID_21684,0.17322709453392537
EID_17499,0.197971683843727
EID_1222,0.15803666536549998
EID_17204,0.1791585851136911
EID_22732,0.19400423242899523
EID_8539,0.17991584048257647
EID_23136,0.1906063172018011
EID_24470,0.19788899624506762
EID_17404,0.18785146754003257
EID_21498,0.2027298607317094
EID_19495,0.19796356342420418
EID_23966,0.17687482665449739
EID_1388,0.16922236113758038
EID_7374,0.16404302321684316
EID_25441,0.21771926215164472
EID_16616,0.18763310664716537
EID_7654,0.18565665377665996
EID_4217,0.20082444389755805
EID_9968,0.1695793660727124
EID_17830,0.19566255340636463
EID_12023,0.19218028591621417
EID_24002,0.14770887298864344
EID_11371,0.20424320142192964
EID_11096,0.17870667099238768
EID_24835,0.22227732261799604
EID_17439,0.16846605100235557
EID_6587,0.20335668809646745
EID_21946,0.2050243177867611
EID_5431,0.17937314723448017
EID_4723,0.1816697158094568
EID_11535,0.19602875476632708
EID_2330,0.15349918582837996
EID_23531,0.20353605873013692
EID_8913,0.18309184808239765
EID_21273,0.19440180700665732
EID_11927,0.1857378106619626
EID_1385,0.1792439218381443
EID_15758,0.19541693314158814
EID_1023,0.18336673954763072
EID_8959,0.20095641392176689
EID_12911,0.19929572236577464
EID_15925,0.17385394249537722
EID_17769,0.19316378063389683
EID_19842,0.20358348100670431
EID_15875,0.18493629319250127
EID_21284,0.16912986173761047
EID_24825,0.19631815054853674
EID_23825,0.17076532660852395
EID_13001,0.19771685724705268
EID_25601,0.19806157004914238
EID_24670,0.21172589787770335
EID_24412,0.21975343340284714
EID_18712,0.1646804835732747
