Employee_ID,Attrition_rate
EID_7357,0.18801078742796412
EID_20106,0.18974595782649128
EID_13284,0.19403001535619105
EID_5451,0.18134454680662615
EID_19728,0.19339674688245526
EID_9178,0.18589565594519547
EID_13177,0.1859621602203061
EID_14300,0.19032011138901764
EID_4379,0.18497952262636067
EID_11285,0.18979132851832548
EID_14882,0.19236873859667566
EID_9969,0.19245844547191693
EID_23643,0.19093860113495104
EID_5935,0.18225329076155977
EID_7741,0.18543337734961393
EID_6176,0.18436103288042724
EID_5418,0.1882788735452608
EID_20626,0.1885321809347551
EID_1725,0.18619329951809685
EID_14317,0.1891950068640956
EID_12120,0.19505063427806946
EID_20264,0.1872065290760741
EID_16691,0.1885617383903598
EID_1093,0.18737116409875426
EID_2565,0.18708829925365522
EID_11463,0.1897765497905231
EID_12005,0.18792108055272286
EID_10326,0.1940078472644875
EID_12582,0.18839813787610676
EID_18228,0.19289013210346664
EID_11670,0.19041720762816006
EID_24257,0.19159403770039035
EID_7024,0.19230962368546622
EID_10382,0.18737751895422833
EID_20210,0.19288274273956546
EID_10294,0.19131856221919252
EID_19941,0.18947048234529343
EID_25572,0.19045415444766597
EID_7758,0.18950107430932525
EID_22718,0.18839813787610676
EID_1078,0.18433886478872372
EID_8227,0.18712421156473402
EID_1702,0.18307971720515331
EID_3532,0.18545657994974457
EID_22452,0.18696061105048098
EID_3019,0.18596954958420725
EID_22264,0.19084150489580862
EID_9866,0.18532150238266912
EID_3520,0.18553786295265753
EID_21098,0.19477515879687163
EID_1186,0.18843611920403977
EID_12355,0.19084150489580862
EID_11020,0.18831582036476668
EID_19193,0.1894778717091946
EID_17787,0.18932166055884275
EID_13719,0.18763082634372263
EID_24449,0.19160142706429154
EID_12957,0.19123624470785244
EID_24794,0.18579117034215184
EID_2866,0.188607109082194
EID_10563,0.19245844547191693
EID_22492,0.18450985466687794
EID_4106,0.18687090417523972
EID_6648,0.1885997197182928
EID_7209,0.18883824837998475
EID_9692,0.18532150238266912
EID_22763,0.19045415444766597
EID_12622,0.19078977934850036
EID_9831,0.19333763197124582
EID_5731,0.18405599994362468
EID_1114,0.18711785670925996
EID_25017,0.19236134923277448
EID_22956,0.19299461770651025
EID_5549,0.18749042842960023
EID_12022,0.19024621775000583
EID_8034,0.1822828482171645
EID_20644,0.18972378973478776
EID_20125,0.18712421156473402
EID_21957,0.1902240496583023
EID_8870,0.18872637341303997
EID_2305,0.18319159217209813
EID_3977,0.19079716871240154
EID_14845,0.19033489011681998
EID_6629,0.18531514752719505
EID_14577,0.1867590292082949
EID_24509,0.19362788618024604
EID_1530,0.18492040771515122
EID_21524,0.1907380538011921
EID_6647,0.1844053690638343
EID_19730,0.19082672616800625
EID_4424,0.18477055142027343
EID_7964,0.18354938516463606
EID_6289,0.18462172963382273
EID_2899,0.18989581412136908
EID_2827,0.18364648140377848
EID_8801,0.1885321809347551
EID_20454,0.18909052126105197
EID_18988,0.1894852610730958
EID_8405,0.19093121177104988
EID_14497,0.18995492903257852
EID_11769,0.19200355624023654
EID_21353,0.1942611546539818
EID_2221,0.18802660066419358
EID_13218,0.18792846991662404
EID_4576,0.18930052697556632
EID_17470,0.192383517324478
EID_14817,0.18857651711816217
EID_21845,0.19268958476970768
EID_21987,0.1888150457798541
EID_1168,0.18601492027604144
EID_14315,0.18927732437543568
EID_5043,0.18258788115396707
EID_1967,0.18550830549705283
EID_22274,0.1888308590160836
EID_11091,0.19076022189289563
EID_18421,0.188971256930206
EID_8316,0.18634212130454755
EID_13308,0.19313605012905977
EID_19481,0.19012591891073274
EID_17732,0.19251756038312634
EID_4504,0.19127422603578545
EID_2539,0.18974595782649128
EID_19529,0.18617113142639333
EID_2279,0.18620911275432633
EID_14508,0.18944092488968872
EID_12241,0.18792108055272286
EID_11530,0.18750417264897548
EID_20147,0.18811527303100772
EID_6154,0.19152753342527976
EID_3523,0.18509878695720663
EID_20453,0.1918769025454894
EID_11929,0.1934938431215977
EID_12840,0.18944092488968872
EID_22320,0.1847409939646687
EID_25383,0.18805615811979828
EID_10731,0.1917724169424458
EID_1017,0.1852919449270644
EID_1819,0.19531872039536613
EID_22849,0.19351601121330123
EID_12290,0.18873376277694115
EID_24238,0.18868839208510696
EID_3105,0.18558323364449172
EID_14242,0.19299461770651025
EID_16569,0.19452924077127848
EID_8094,0.18583654103398603
EID_7824,0.18793689378895231
EID_8978,0.19179561954257643
EID_25314,0.19262943535007115
EID_17810,0.19087106235141332
EID_14856,0.19122885534395126
EID_22144,0.19144521591393968
EID_23603,0.18844247405951384
EID_7211,0.18467345518113099
EID_19340,0.1949239805833223
EID_1501,0.1841604855466683
EID_22111,0.1939033616614439
EID_16147,0.1913628984025996
EID_16746,0.18947048234529343
EID_20777,0.18766777316322855
EID_12999,0.1927560890448183
EID_21663,0.19314343949296095
EID_11862,0.19063356819814847
EID_17683,0.19402262599228987
EID_19819,0.18996970776038088
EID_21562,0.19071485120106146
EID_24390,0.18909791062495315
EID_14444,0.19362788618024604
EID_3261,0.18859233035439163
EID_7752,0.18512834441281137
EID_3033,0.186357934540777
EID_22433,0.1856275698278988
EID_23727,0.1883833591483044
EID_24107,0.18844350856794093
EID_22537,0.19236873859667566
EID_13645,0.19464850510212445
EID_16021,0.19504324491416827
EID_19800,0.18346706765329598
EID_1944,0.18830946550929262
EID_15868,0.19477515879687163
EID_22188,0.1897016216430842
EID_13833,0.18868100272120578
EID_15028,0.1897090110069854
EID_24861,0.1870577072896234
EID_13033,0.19057341877851194
EID_23673,0.1860592564594485
EID_13265,0.18995492903257852
EID_23411,0.1904098182642589
EID_3761,0.18322853899160402
EID_7299,0.1862154676098004
EID_2379,0.19075918738446854
EID_18863,0.19124363407175363
EID_12115,0.18609620327895443
EID_23879,0.18833902296489732
EID_16586,0.1880551236113712
EID_19003,0.19366483299975193
EID_11107,0.1920637056598731
EID_15416,0.18804773424747
EID_19214,0.19251756038312634
EID_5135,0.19024621775000583
EID_22464,0.18920978559189794
EID_22759,0.18776486940237097
EID_17833,0.19149694146124793
EID_17627,0.1951772879728166
EID_25730,0.18700494723388805
EID_2377,0.19049213577559898
EID_18085,0.18934382865054628
EID_14096,0.1908488942597098
EID_8384,0.1877205332189639
EID_17105,0.1952965523036626
EID_9929,0.19175024885074224
EID_13267,0.18623763570150392
EID_12954,0.1922494742658297
EID_4464,0.18410772549093293
EID_11464,0.18890475265509538
EID_19308,0.1899918758520844
EID_17530,0.1938959722975427
EID_6981,0.1842639366412848
EID_19951,0.1865806499662395
EID_1100,0.18244644873141755
EID_25145,0.18412989358263646
EID_15614,0.19061036559801783
EID_2961,0.18564234855570116
EID_1742,0.18619433402652397
EID_2843,0.1863283770851723
EID_9549,0.18579855970605302
EID_12832,0.18811527303100772
EID_17914,0.19542320599840976
EID_22832,0.18281163108785667
EID_5755,0.19190749450952121
EID_1141,0.18126222929528607
EID_18954,0.1949313699472235
EID_10824,0.18696800041438216
EID_24478,0.19440258707653132
EID_14916,0.1907296299288638
EID_4434,0.18531514752719505
EID_23650,0.18956757858443588
EID_16556,0.1917280807590387
EID_24656,0.1882788735452608
EID_25965,0.1941566690509382
EID_9279,0.1870207604701175
EID_13802,0.19377670796669672
EID_2748,0.18623128084602986
EID_17346,0.19034227948072116
EID_1171,0.18723712104010592
EID_1552,0.18831685487319377
EID_20674,0.19023143902220346
EID_2475,0.1858513197617884
EID_16714,0.19300200707041143
EID_7857,0.18900184889423782
EID_3294,0.18795906188065586
EID_2280,0.18525499810755852
EID_10203,0.19295767088700436
EID_22162,0.19262204598616997
EID_10438,0.19081933680410507
EID_12898,0.1864983324548994
EID_4358,0.18570988733923888
EID_6179,0.18730362531521655
EID_2538,0.189047219586072
EID_13110,0.18870317081290933
EID_24585,0.1928605746478619
EID_1006,0.18412989358263646
EID_11632,0.189813496610029
EID_21011,0.1885321809347551
EID_16869,0.19225686362973085
EID_20564,0.19259248853056526
EID_12996,0.19098293731835814
EID_1503,0.18363066816754903
EID_23053,0.18997709712428207
EID_22049,0.18193244458852775
EID_4346,0.18673789562501847
EID_1887,0.18360111071194432
EID_16849,0.19365005427194956
EID_10071,0.1897469923349184
EID_11265,0.19335980006294937
EID_12611,0.19122146598005008
EID_25542,0.18960452540394176
EID_11582,0.19081933680410507
EID_19550,0.19060401074254377
EID_5351,0.19152753342527976
EID_3305,0.18751998588520497
EID_18846,0.1932774825516093
EID_24764,0.19440258707653132
EID_2191,0.18450985466687794
EID_6314,0.18531411301876793
EID_23248,0.1871389902925364
EID_4570,0.19203414820426837
EID_16415,0.18792846991662404
EID_11002,0.1888973632911942
EID_20498,0.1837203750427903
EID_7846,0.19258509916666408
EID_24121,0.18828626290916195
EID_7536,0.18688568290304208
EID_2015,0.18151553668478038
EID_7934,0.19154970151698328
EID_20903,0.18947048234529343
EID_17535,0.19020823642207282
EID_19760,0.18777964813017334
EID_9550,0.1858808772173931
EID_4261,0.18406338930752586
EID_19753,0.18844247405951384
EID_13542,0.18868839208510696
EID_24283,0.19116974043274182
EID_7552,0.18451724403077913
EID_11577,0.19037922630022708
EID_3228,0.18292350605480145
EID_17468,0.19453663013517966
EID_15815,0.1905955868702155
EID_2093,0.1837425431344938
EID_21356,0.18757171143251322
EID_12357,0.18892692074679893
EID_18495,0.19277825713652183
EID_5098,0.1853742624384045
EID_12691,0.1888973632911942
EID_13240,0.19386641484193798
EID_19312,0.1899992652159856
EID_23914,0.19210804184328018
EID_23175,0.19203414820426837
EID_15413,0.1900741933634245
EID_4785,0.18817542245064428
EID_25933,0.18620068888199803
EID_22705,0.1935234005772024
EID_19350,0.1949313699472235
EID_5369,0.18865986913792934
EID_20410,0.19259248853056526
EID_12557,0.19337457879075173
EID_17678,0.18935121801444746
EID_1342,0.18942718067031347
EID_12230,0.19321836764039985
EID_1311,0.18727406785961181
EID_5860,0.19021666029440112
EID_4259,0.1864687749992947
EID_10209,0.19087948622374162
EID_2300,0.1853668730745033
EID_17408,0.18972378973478776
EID_1883,0.18526977683536086
EID_1053,0.18631359835736994
EID_23610,0.1834966251089007
EID_17585,0.19226425299363203
EID_20845,0.1922420849019285
EID_15683,0.19248800292752163
EID_11976,0.18865144526560107
EID_12031,0.1897839391544243
EID_1711,0.1857024979753377
EID_6239,0.1886440559016999
EID_25541,0.18573205543094243
EID_9308,0.19607864256384908
EID_18168,0.19034227948072116
EID_11934,0.18939658870628165
EID_23472,0.19195922005682947
EID_13731,0.18714637965643757
EID_16069,0.1902230151498752
EID_18276,0.18958235731223824
EID_6141,0.18482331147600878
EID_12061,0.18953063176492999
EID_9450,0.187645605071525
EID_21730,0.1934189149741588
EID_19506,0.19271175286141123
EID_13552,0.1935234005772024
EID_9945,0.1904467650837648
EID_1924,0.18276729490444957
EID_18453,0.19137767713040196
EID_20225,0.19175024885074224
EID_18673,0.1903718369363259
EID_11420,0.1877574800384698
EID_16631,0.1942611546539818
EID_21237,0.1888150457798541
EID_5015,0.18957600245676415
EID_20179,0.19478993752467397
EID_12073,0.19167635521173043
EID_21147,0.1890757425332496
EID_6714,0.18997074226880797
EID_10645,0.19172069139513753
EID_18298,0.1935234005772024
EID_2640,0.18204431955547254
EID_2318,0.18452463339468028
EID_25226,0.19438780834872896
EID_24099,0.19056602941461076
EID_20938,0.1928384065561584
EID_8377,0.18854799417098456
EID_7023,0.1887928776881506
EID_11385,0.1899623183964797
EID_15016,0.19186212381768702
EID_25794,0.1897765497905231
EID_11494,0.19338935751855407
EID_2425,0.1895981705484677
EID_9847,0.19182517699818113
EID_3570,0.18656690574686424
EID_13573,0.1944099764404325
EID_13780,0.19362788618024604
EID_2949,0.18847306602354566
EID_19834,0.1907000724732591
EID_11384,0.1892699350115345
EID_23154,0.18592521340080018
EID_9337,0.18386919682924097
EID_3653,0.1890841664055779
EID_4850,0.1808822682110446
EID_16283,0.18920978559189794
EID_5107,0.18815325435894073
EID_25156,0.18855538353488574
EID_17223,0.188971256930206
EID_14695,0.187645605071525
EID_11374,0.18796645124455705
EID_13672,0.1945144620434761
EID_6782,0.18020466355390174
EID_25074,0.19139349036663142
EID_21087,0.19243627738021338
EID_13017,0.19376931860279556
EID_9947,0.19362788618024604
EID_21221,0.19070746183716028
EID_21639,0.18571624219471294
EID_20333,0.1888224351437553
EID_2970,0.1840486105797235
EID_7624,0.18830104163696432
EID_15741,0.19149694146124793
EID_1312,0.18580698357838132
EID_19575,0.18545554544131745
EID_21047,0.18307232784125216
EID_11969,0.19084150489580862
EID_19145,0.19519206670061898
EID_9871,0.18961294927627007
EID_18852,0.1932774825516093
EID_22326,0.1866555781136784
EID_7259,0.1914673840056432
EID_21920,0.18971640037088658
EID_1436,0.18788516824164406
EID_8261,0.19265899280567586
EID_23228,0.1901121746913575
EID_5560,0.1874598364655684
EID_22357,0.1919887775124342
EID_4816,0.1886366665377987
EID_10000,0.18875593086864467
EID_21908,0.18556003104436108
EID_14887,0.1890461850776449
EID_12497,0.19387380420583916
EID_17976,0.19477515879687163
EID_17356,0.19225686362973085
EID_9785,0.19315082885686213
EID_16224,0.19516250924501427
EID_6020,0.18928471373933684
EID_20716,0.19313605012905977
EID_11351,0.1886440559016999
EID_20899,0.19223469553802733
EID_9718,0.192100652479379
EID_9479,0.19131856221919252
EID_25048,0.18813847563113836
EID_23370,0.1907454431650933
EID_13877,0.1892245643197003
EID_12256,0.1929798389787079
EID_1903,0.18241689127581284
EID_8830,0.18811527303100772
EID_22060,0.1888224351437553
EID_11996,0.18934382865054628
EID_21061,0.18623024633760277
EID_22604,0.18906938767777554
EID_18463,0.1908784517153145
EID_11375,0.19347906439379534
EID_2685,0.18634951066844874
EID_16010,0.18870317081290933
EID_19288,0.19544537409011328
EID_9283,0.1844127584277355
EID_11122,0.18570885283081176
EID_6638,0.18946412748981936
EID_25516,0.19362788618024604
EID_3864,0.18983669921015964
EID_9746,0.18532253689109623
EID_8407,0.1886440559016999
EID_25463,0.18880765641595293
EID_23098,0.18792108055272286
EID_22512,0.18870317081290933
EID_14671,0.18777964813017334
EID_18482,0.1920183349680389
EID_8151,0.1863273425767452
EID_16624,0.1928679640117631
EID_1983,0.18699859237841396
EID_18445,0.1894778717091946
EID_11891,0.19479732688857515
EID_2010,0.18684134671963498
EID_4592,0.1831620347164934
EID_17412,0.19300200707041143
EID_24883,0.19032011138901764
EID_15661,0.19060297623411665
EID_11757,0.18891953138289774
EID_2627,0.18534470498279976
EID_13243,0.1888973632911942
EID_10917,0.19153492278918094
EID_4360,0.18609723778738152
EID_13536,0.19400045790058632
EID_10695,0.18915806004458968
EID_5746,0.18240211254801048
EID_1178,0.18884563774388594
EID_15290,0.19031272202511645
EID_3540,0.1830575491134498
EID_14684,0.19388119356974035
EID_7914,0.1880931049393042
EID_23733,0.19234657050497211
EID_5907,0.1892625456476333
EID_5142,0.1840486105797235
EID_7686,0.19084150489580862
EID_12078,0.19111698037700647
EID_4880,0.18563495919179998
EID_1527,0.1850101145903925
EID_15919,0.1930093964343126
EID_1260,0.18521066192415142
EID_22377,0.192785646500423
EID_7876,0.18364648140377848
EID_1213,0.18708090988975404
EID_4161,0.18979132851832548
EID_3214,0.18933008443117103
EID_17651,0.1949239805833223
EID_8005,0.18722130780387647
EID_12852,0.19185473445378587
EID_21465,0.18740707640983306
EID_7371,0.18725086525948118
EID_25687,0.18871898404913878
EID_17222,0.19391075102534505
EID_1994,0.192785646500423
EID_22384,0.18868839208510696
EID_6344,0.1922051380824226
EID_18801,0.19049849063107305
EID_13688,0.1930167857982138
EID_13779,0.1889343101107001
EID_24969,0.189568613092863
EID_15311,0.1909903266822593
EID_9095,0.18895751271083075
EID_11675,0.19159403770039035
EID_14870,0.19265899280567586
EID_1575,0.18664079938587605
EID_7440,0.18909894513338024
EID_24259,0.19557202778486044
EID_19501,0.18995492903257852
EID_23743,0.19109481228530292
EID_13287,0.1888224351437553
EID_2226,0.1840032398878893
EID_22439,0.18276729490444957
EID_16078,0.19098293731835814
EID_18895,0.19366483299975193
EID_19860,0.19005202527172096
EID_24564,0.1838618074653398
EID_21747,0.19033489011681998
EID_4659,0.19125944730798308
EID_24149,0.18829365227306313
EID_13300,0.19105047610189585
EID_16950,0.19086367298751214
EID_23778,0.1916911339395328
EID_14691,0.19147477336954438
EID_10789,0.19257032043886171
EID_5525,0.18609723778738152
EID_19424,0.19477515879687163
EID_6171,0.1835715532563396
EID_19569,0.18373515377059266
EID_4602,0.1889353446191272
EID_17919,0.18818916667001953
EID_4286,0.18623867020993104
EID_1973,0.18833163360099614
EID_25715,0.18541120925791038
EID_23385,0.18541120925791038
EID_13681,0.19336718942685055
EID_25410,0.18984305406563373
EID_18267,0.1922420849019285
EID_15252,0.1950358555502671
EID_23214,0.18964989609577595
EID_18551,0.1950358555502671
EID_2401,0.18385441810143863
EID_7609,0.19429071210958654
EID_21291,0.19388858293364153
EID_10126,0.19399306853668513
EID_19714,0.18828626290916195
EID_4911,0.18821975863405135
EID_12505,0.19249539229142282
EID_10377,0.19119190852444537
EID_3407,0.18638749199638174
EID_3386,0.1883538016926997
EID_7623,0.19299461770651025
EID_19517,0.18683395735573383
EID_21782,0.19493875931112467
EID_12361,0.18818177730611835
EID_21171,0.18380269255413037
EID_17836,0.19174285948684106
EID_20286,0.19414927968703702
EID_25798,0.1880551236113712
EID_15699,0.188971256930206
EID_17006,0.18831582036476668
EID_22476,0.19045415444766597
EID_9406,0.18452463339468028
EID_13559,0.19208587375157662
EID_1340,0.1815450941403851
EID_17848,0.19199616687633536
EID_20358,0.19063253368972138
EID_14265,0.1914673840056432
EID_9820,0.1881975905423478
EID_13755,0.1905881975063143
EID_13293,0.19338935751855407
EID_25837,0.19122146598005008
EID_20466,0.1889343101107001
EID_11032,0.19008897209122685
EID_2399,0.185113565685009
EID_23917,0.19196660942073066
EID_17011,0.18996970776038088
EID_8967,0.18071866769679154
EID_24468,0.19264421407787352
EID_8435,0.18624605957383222
EID_17953,0.19263682471397234
EID_7140,0.1881596092144148
EID_24404,0.18862188780999636
EID_14380,0.18766777316322855
EID_1232,0.18432408606092135
EID_1573,0.1854491905858434
EID_3684,0.18709465410912932
EID_15824,0.19034227948072116
EID_9212,0.1835641638924384
EID_21121,0.19363527554414722
EID_6346,0.1919148838734224
EID_9525,0.18722130780387647
EID_9726,0.19145999464174204
EID_2526,0.18229023758106566
EID_4228,0.18265541993750478
EID_14595,0.19223469553802733
EID_15856,0.19174285948684106
EID_6768,0.19028316456951172
EID_23953,0.19020823642207282
EID_19059,0.19328487191551047
EID_5268,0.18643921754369
EID_7619,0.18747461519337077
EID_23028,0.18930688183104039
EID_22104,0.19289013210346664
EID_10318,0.19164679775612573
EID_25369,0.192100652479379
EID_16633,0.18818177730611835
EID_15848,0.19262204598616997
EID_2240,0.17984687056136384
EID_1059,0.18518110446854671
EID_9315,0.1928384065561584
EID_15388,0.19008897209122685
EID_9984,0.1904763225393695
EID_4296,0.18557480977216342
EID_10927,0.18687090417523972
EID_25054,0.18475577269247107
EID_1884,0.18477794078417462
EID_21960,0.18831685487319377
EID_5572,0.18640966008808527
EID_16872,0.19034227948072116
EID_24525,0.19035705820852353
EID_14237,0.1914673840056432
EID_7114,0.19071485120106146
EID_7448,0.18938180997847928
EID_17668,0.18920978559189794
EID_7674,0.18648355372709707
EID_5884,0.18748200455727196
EID_13942,0.194670673193828
EID_13098,0.1931212714012574
EID_7695,0.1909238224071487
EID_5350,0.18381008191803155
EID_22853,0.18608881391505325
EID_2385,0.18445812911956969
EID_18006,0.18831582036476668
EID_12875,0.18688568290304208
EID_5478,0.19009739596355513
EID_18690,0.1894852610730958
EID_12545,0.194268544017883
EID_13888,0.19071485120106146
EID_9732,0.19230962368546622
EID_18001,0.19365005427194956
EID_17479,0.1952965523036626
EID_23757,0.18913589195288616
EID_1303,0.18388501006547045
EID_5375,0.1848898157511194
EID_5869,0.18782501882200753
EID_8825,0.18943457003421466
EID_22567,0.18296784223820853
EID_16273,0.1905955868702155
EID_20618,0.192785646500423
EID_3608,0.18907677704167672
EID_8806,0.1911475723410383
EID_23170,0.18855434902645862
EID_12243,0.1925323391109287
EID_20089,0.18850262347915037
EID_16852,0.18947048234529343
EID_18312,0.192502781655324
EID_14010,0.19361310745244367
EID_14705,0.19173547012293987
EID_20956,0.19212282057108251
EID_18794,0.1918769025454894
EID_1629,0.18758649016031556
EID_25483,0.1905881975063143
EID_4542,0.18807832621150183
EID_10076,0.1920932631154778
EID_9469,0.18743766837386489
EID_25284,0.18825670545355724
EID_11972,0.19023040451377637
EID_1798,0.1855906230083929
EID_21903,0.1891506706806885
EID_20031,0.1866999142970855
EID_20365,0.19061036559801783
EID_9210,0.18321376026380165
EID_19750,0.19116974043274182
EID_4006,0.18766880767165564
EID_24922,0.19015651087476457
EID_4760,0.1807334464245939
EID_11035,0.18830104163696432
EID_21008,0.1920637056598731
EID_23731,0.18458478281431684
EID_21788,0.19131856221919252
EID_5428,0.18910633449728143
EID_14023,0.192383517324478
EID_2937,0.1839367356127787
EID_16931,0.18908313189715079
EID_18299,0.19049110126717186
EID_6660,0.18763925021605093
EID_23187,0.18964250673187477
EID_14868,0.19414189032313584
EID_23247,0.18895751271083075
EID_15971,0.19098293731835814
EID_7852,0.18262586248190008
EID_7017,0.18413831745496476
EID_7494,0.1920932631154778
EID_18706,0.19544537409011328
EID_22784,0.190215625785974
EID_10756,0.19106525482969822
EID_6854,0.18604551224007326
EID_12554,0.18868839208510696
EID_1162,0.18841395111233622
EID_19581,0.1884203059678103
EID_2169,0.18432408606092135
EID_25149,0.1956986814796076
EID_22575,0.19478254816077278
EID_2265,0.1865510925106348
EID_19668,0.18972378973478776
EID_19245,0.19455140886298203
EID_8194,0.1823577763646034
EID_8081,0.19046996768389543
EID_8670,0.1901491215108634
EID_7992,0.18737012959032714
EID_6596,0.18660281805794304
EID_3699,0.19582533517435474
EID_9698,0.1911401829771371
EID_1847,0.18390717815717397
EID_16179,0.1905955868702155
EID_23663,0.18306493847735097
EID_24287,0.1931212714012574
EID_3527,0.17918404463202334
EID_18652,0.19163837388379745
EID_24110,0.18956757858443588
EID_21419,0.18635690003234992
EID_12865,0.19256293107496053
EID_9237,0.18924776691983095
EID_20408,0.19506541300587182
EID_22934,0.19516989860891543
EID_6492,0.18697538977828332
EID_20285,0.19137028776650078
EID_1286,0.19037287144475298
EID_12542,0.19197399878463184
EID_5523,0.18502489331819486
EID_1979,0.1826480305736036
EID_23146,0.19133334094699486
EID_4773,0.19154970151698328
EID_8785,0.19079716871240154
EID_4463,0.1814785898652745
EID_24028,0.18258049179006589
EID_20920,0.18857755162658926
EID_21392,0.1909533798627534
EID_4079,0.18518745932402078
EID_5173,0.1885997197182928
EID_22915,0.18819020117844662
EID_18347,0.1954379847262121
EID_7984,0.18554628682498583
EID_25148,0.18892056589132483
EID_4350,0.18737751895422833
EID_6909,0.18539643053010801
EID_10582,0.19119929788834655
EID_6248,0.18810788366710654
EID_10035,0.1882788735452608
EID_24603,0.19620529625859623
EID_1794,0.1849267625706253
EID_9407,0.18858390648206336
EID_2114,0.18880869092438005
EID_21125,0.1895601892205347
EID_15046,0.194268544017883
EID_8058,0.18444335039176732
EID_1961,0.18149336859307685
EID_23324,0.18839074851220558
EID_21521,0.19101249477396284
EID_11043,0.18623763570150392
EID_6461,0.1855230842248552
EID_10398,0.19257032043886171
EID_20635,0.1888224351437553
EID_22940,0.18832320972866787
EID_8582,0.18824931608965606
EID_12770,0.1928310171922572
EID_15982,0.19225686362973085
EID_19692,0.19196660942073066
EID_18304,0.1952965523036626
EID_13603,0.1913555090386984
EID_6145,0.18741550028216133
EID_16587,0.19338935751855407
EID_16835,0.19072224056496265
EID_8399,0.1872804227150859
EID_7012,0.18865883462950225
EID_20575,0.19046154381156716
EID_20747,0.18995492903257852
EID_3907,0.19027577520561056
EID_22626,0.18972378973478776
EID_4442,0.18281902045175782
EID_18034,0.1932700931877081
EID_16055,0.19516250924501427
EID_21684,0.18896386756630482
EID_17499,0.194268544017883
EID_1222,0.19021666029440112
EID_17204,0.19262943535007115
EID_22732,0.19271175286141123
EID_8539,0.1883917830206327
EID_23136,0.1869532216865798
EID_24470,0.19339674688245526
EID_17404,0.19023040451377637
EID_21498,0.1850016907180642
EID_19495,0.1894483142535899
EID_23966,0.18388397555704333
EID_1388,0.18814586499503955
EID_7374,0.18582915167008485
EID_25441,0.19414927968703702
EID_16616,0.18957496794833706
EID_7654,0.19162359515599509
EID_4217,0.18962033864017125
EID_9968,0.188971256930206
EID_17830,0.18908313189715079
EID_12023,0.18813744112271127
EID_24002,0.18700598174231514
EID_11371,0.18909894513338024
EID_11096,0.19045415444766597
EID_24835,0.1941566690509382
EID_17439,0.1899623183964797
EID_6587,0.18975438169881959
EID_21946,0.19376931860279556
EID_5431,0.1866925249331843
EID_4723,0.186722082388789
EID_11535,0.18844986342341502
EID_2330,0.19024621775000583
EID_23531,0.18336258205025235
EID_8913,0.18576161288654713
EID_21273,0.18714741416486466
EID_11927,0.19070746183716028
EID_1385,0.18812369690333602
EID_15758,0.1937545398749932
EID_1023,0.18743766837386489
EID_8959,0.1911095910131053
EID_12911,0.19310649267345506
EID_15925,0.19148955209734675
EID_17769,0.1946411157382233
EID_19842,0.19081194744020388
EID_15875,0.18831582036476668
EID_21284,0.1888973632911942
EID_24825,0.18980610724612784
EID_23825,0.19137028776650078
EID_13001,0.19297244961480672
EID_25601,0.1885701622626881
EID_24670,0.19274869968091712
EID_24412,0.18666296747757957
EID_18712,0.1917724169424458
EID_21138,0.18497952262636067
